Concepto,institucion,share,año,mes,my,total,amount,size,inst_clean,institucion_std
Otros 1/,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Large,b. azteca peru,Alfin Banco
Otros 1/,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Large,deutsche bank peru,Deutsche Bank Perú
Tarjetas de crédito,B. Continental,0.161480210991454,2011,4,2011-4,27163714.08031,43864.02281,Medium,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0.0203596140347954,2011,4,2011-4,1132083.39611,230.48781,Medium,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.56201108769803,2011,4,2011-4,40217093.76514,226024.52611,Medium,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Financiero,0.0151831595010319,2011,4,2011-4,2713099.79963,411.93427,Medium,b. financiero,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.265185288808159,2011,4,2011-4,3304827.83166,8763.91723,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú (con sucursales en el exterior),0.0298519602267355,2011,4,2011-4,18154261.35784,5419.40288,Medium,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0,2011,4,2011-4,2353153.97981,0,Medium,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.0530505722853987,2011,4,2011-4,12934651.9451,6861.90688,Medium,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2011,4,2011-4,3782239.77529,0,Medium,mibanco,Mibanco
Tarjetas de crédito,HSBC Bank Perú,0,2011,4,2011-4,1886938.40919,0,Medium,hsbc bank peru,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2011,4,2011-4,873726.15014,0,Medium,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Tarjetas de crédito,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Descuentos,B. Continental,1.19928114515879,2011,4,2011-4,27163714.08031,325769.30129,Medium,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,2.44050836404242,2011,4,2011-4,1132083.39611,27628.58997,Medium,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),1.28326610566114,2011,4,2011-4,40217093.76514,516092.33297,Medium,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Financiero,1.49991709024304,2011,4,2011-4,2713099.79963,40694.24757,Medium,b. financiero,B. Pichincha
Descuentos,B. Interamericano de Finanzas,2.93484188013757,2011,4,2011-4,3304827.83166,96991.47127,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú (con sucursales en el exterior),0.954602564566248,2011,4,2011-4,18154261.35784,173301.0445,Medium,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0.168974930417475,2011,4,2011-4,2353153.97981,3976.2403,Medium,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.698549397258648,2011,4,2011-4,12934651.9451,90354.9332,Medium,interbank,Interbank
Descuentos,Mibanco,0,2011,4,2011-4,3782239.77529,0,Medium,mibanco,Mibanco
Descuentos,HSBC Bank Perú,1.03735859923497,2011,4,2011-4,1886938.40919,19574.31785,Medium,hsbc bank peru,B. GNB
Descuentos,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,0.490910134635747,2011,4,2011-4,873726.15014,4289.21022,Medium,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Descuentos,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Préstamos,B. Continental,13.7366297727112,2011,4,2011-4,27163714.08031,3731378.83573,Medium,b. continental,B. BBVA Perú
Préstamos,B. de Comercio,6.24282917520441,2011,4,2011-4,1132083.39611,70674.03254,Medium,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),7.86020003213177,2011,4,2011-4,40217093.76514,3161144.01705,Medium,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Financiero,11.8925886048867,2011,4,2011-4,2713099.79963,322657.79761,Medium,b. financiero,B. Pichincha
Préstamos,B. Interamericano de Finanzas,8.5638808599551,2011,4,2011-4,3304827.83166,283021.51813,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú (con sucursales en el exterior),11.2344203310107,2011,4,2011-4,18154261.35784,2039526.02893,Medium,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,8.25081944937903,2011,4,2011-4,2353153.97981,194154.48624,Medium,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),8.30334538918045,2011,4,2011-4,12934651.9451,1074008.82589,Medium,interbank,Interbank
Préstamos,Mibanco,2.21129963749025,2011,4,2011-4,3782239.77529,83636.65444,Medium,mibanco,Mibanco
Préstamos,HSBC Bank Perú,8.51918226249925,2011,4,2011-4,1886938.40919,160751.72226,Medium,hsbc bank peru,B. GNB
Préstamos,B. Falabella Perú,0.0528691951194457,2011,4,2011-4,1475339.27505,780,Medium,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,3.36252691593269,2011,4,2011-4,873726.15014,29379.27697,Medium,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Préstamos,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Préstamos,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Factoring,B. Continental,0,2011,4,2011-4,27163714.08031,0,Medium,b. continental,B. BBVA Perú
Factoring,B. de Comercio,0,2011,4,2011-4,1132083.39611,0,Medium,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),0.0292313856855317,2011,4,2011-4,40217093.76514,11756.01379,Medium,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Financiero,0.0228749417947927,2011,4,2011-4,2713099.79963,620.62,Medium,b. financiero,B. Pichincha
Factoring,B. Interamericano de Finanzas,0.0455503153773631,2011,4,2011-4,3304827.83166,1505.3595,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú (con sucursales en el exterior),0.0748519646277518,2011,4,2011-4,18154261.35784,13588.82129,Medium,scotiabank peru,Scotiabank Perú
Factoring,Citibank,0.131547873473624,2011,4,2011-4,2353153.97981,3095.52402,Medium,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0.0219144073766423,2011,4,2011-4,12934651.9451,2834.55232,Medium,interbank,Interbank
Factoring,Mibanco,0,2011,4,2011-4,3782239.77529,0,Medium,mibanco,Mibanco
Factoring,HSBC Bank Perú,0,2011,4,2011-4,1886938.40919,0,Medium,hsbc bank peru,B. GNB
Factoring,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0,2011,4,2011-4,873726.15014,0,Medium,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Factoring,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Factoring,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Arrendamiento financiero y Lease-back,B. Continental,6.77442197049881,2011,4,2011-4,27163714.08031,1840184.61466,Medium,b. continental,B. BBVA Perú
Arrendamiento financiero y Lease-back,B. de Comercio,1.62221751004425,2011,4,2011-4,1132083.39611,18364.85508,Medium,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back,B. de Crédito del Perú (con sucursales en el exterior),3.86142349782642,2011,4,2011-4,40217093.76514,1552952.30879,Medium,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back,B. Financiero,3.90519477368467,2011,4,2011-4,2713099.79963,105951.83158,Medium,b. financiero,B. Pichincha
Arrendamiento financiero y Lease-back,B. Interamericano de Finanzas,11.3950643889017,2011,4,2011-4,3304827.83166,376587.25936,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back,Scotiabank Perú (con sucursales en el exterior),5.92932351982,2011,4,2011-4,18154261.35784,1076424.88854,Medium,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back,Citibank,0.12487945604976,2011,4,2011-4,2353153.97981,2938.60589,Medium,citibank,Citibank
Arrendamiento financiero y Lease-back,Interbank (con sucursales en el exterior),4.85571726487724,2011,4,2011-4,12934651.9451,628070.12765,Medium,interbank,Interbank
Arrendamiento financiero y Lease-back,Mibanco,0.709090540087286,2011,4,2011-4,3782239.77529,26819.50445,Medium,mibanco,Mibanco
Arrendamiento financiero y Lease-back,HSBC Bank Perú,3.55706633417952,2011,4,2011-4,1886938.40919,67119.6509,Medium,hsbc bank peru,B. GNB
Arrendamiento financiero y Lease-back,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Arrendamiento financiero y Lease-back,B. Santander Perú,11.9028257026914,2011,4,2011-4,873726.15014,103998.10077,Medium,b. santander peru,B. Santander Perú
Arrendamiento financiero y Lease-back,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Arrendamiento financiero y Lease-back,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Arrendamiento financiero y Lease-back,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Comercio exterior,B. Continental,1.63978433995841,2011,4,2011-4,27163714.08031,445426.32964,Medium,b. continental,B. BBVA Perú
Comercio exterior,B. de Comercio,0.623526272380213,2011,4,2011-4,1132083.39611,7058.8374,Medium,b. de comercio,Bancom (Banco de Comercio)
Comercio exterior,B. de Crédito del Perú (con sucursales en el exterior),1.22022566186861,2011,4,2011-4,40217093.76514,490739.29858,Medium,b. de credito del peru,Banco de Crédito del Perú
Comercio exterior,B. Financiero,2.72234411170841,2011,4,2011-4,2713099.79963,73859.91264,Medium,b. financiero,B. Pichincha
Comercio exterior,B. Interamericano de Finanzas,3.00074486936851,2011,4,2011-4,3304827.83166,99169.4516,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Comercio exterior,Scotiabank Perú (con sucursales en el exterior),2.65223327085167,2011,4,2011-4,18154261.35784,481493.35981,Medium,scotiabank peru,Scotiabank Perú
Comercio exterior,Citibank,1.00871416888395,2011,4,2011-4,2353153.97981,23736.59761,Medium,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),1.75899121039891,2011,4,2011-4,12934651.9451,227519.39081,Medium,interbank,Interbank
Comercio exterior,Mibanco,0,2011,4,2011-4,3782239.77529,0,Medium,mibanco,Mibanco
Comercio exterior,HSBC Bank Perú,0.0757237641165703,2011,4,2011-4,1886938.40919,1428.86079,Medium,hsbc bank peru,B. GNB
Comercio exterior,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,0.22349719184748,2011,4,2011-4,873726.15014,1952.75341,Medium,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Comercio exterior,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Otros 1/,B. Continental,1.62253980905166,2011,4,2011-4,27163714.08031,440742.07457,Medium,b. continental,B. BBVA Perú
Otros 1/,B. de Comercio,0.845272937743025,2011,4,2011-4,1132083.39611,9569.19458,Medium,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),0.711866510971404,2011,4,2011-4,40217093.76514,286292.0222,Medium,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Financiero,1.40298598028687,2011,4,2011-4,2713099.79963,38064.40982,Medium,b. financiero,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.671931147131678,2011,4,2011-4,3304827.83166,22206.16756,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú (con sucursales en el exterior),0.528369297540028,2011,4,2011-4,18154261.35784,95921.54321,Medium,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,0.00788363624274936,2011,4,2011-4,2353153.97981,185.5141,Medium,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.0471404780420851,2011,4,2011-4,12934651.9451,6097.45676,Medium,interbank,Interbank
Otros 1/,Mibanco,0,2011,4,2011-4,3782239.77529,0,Medium,mibanco,Mibanco
Otros 1/,HSBC Bank Perú,2.13763031445816,2011,4,2011-4,1886938.40919,40335.76745,Medium,hsbc bank peru,B. GNB
Otros 1/,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Medium,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.00109361039479807,2011,4,2011-4,873726.15014,9.55516,Medium,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2011,4,2011-4,930853.99451,0,Medium,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Medium,b. azteca peru,Alfin Banco
Otros 1/,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Medium,deutsche bank peru,Deutsche Bank Perú
Tarjetas de crédito,B. Continental,0.360567634714561,2011,4,2011-4,27163714.08031,97943.56136,Small,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0.0211504064826629,2011,4,2011-4,1132083.39611,239.44024,Small,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),4.4629706373159,2011,4,2011-4,40217093.76514,1794877.08592,Small,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Financiero,0.00592350823297827,2011,4,2011-4,2713099.79963,160.71069,Small,b. financiero,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.16331205178967,2011,4,2011-4,3304827.83166,5397.18214,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú (con sucursales en el exterior),0.0103345978832114,2011,4,2011-4,18154261.35784,1876.16991,Small,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0,2011,4,2011-4,2353153.97981,0,Small,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00266126395562118,2011,4,2011-4,12934651.9451,344.22523,Small,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2011,4,2011-4,3782239.77529,0,Small,mibanco,Mibanco
Tarjetas de crédito,HSBC Bank Perú,0,2011,4,2011-4,1886938.40919,0,Small,hsbc bank peru,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Small,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2011,4,2011-4,873726.15014,0,Small,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2011,4,2011-4,930853.99451,0,Small,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Small,b. azteca peru,Alfin Banco
Tarjetas de crédito,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Small,deutsche bank peru,Deutsche Bank Perú
Descuentos,B. Continental,0.0990399060322202,2011,4,2011-4,27163714.08031,26902.9169,Small,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,0.366041844111399,2011,4,2011-4,1132083.39611,4143.89894,Small,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.129073284492265,2011,4,2011-4,40217093.76514,51909.52385,Small,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Financiero,0.096497376924986,2011,4,2011-4,2713099.79963,2618.07014,Small,b. financiero,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.370648984272419,2011,4,2011-4,3304827.83166,12249.31079,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú (con sucursales en el exterior),0.186796041499949,2011,4,2011-4,18154261.35784,33911.44158,Small,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0.00521448664442722,2011,4,2011-4,2353153.97981,122.7049,Small,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.0395242751153941,2011,4,2011-4,12934651.9451,5112.32742,Small,interbank,Interbank
Descuentos,Mibanco,0,2011,4,2011-4,3782239.77529,0,Small,mibanco,Mibanco
Descuentos,HSBC Bank Perú,0.0283222137721713,2011,4,2011-4,1886938.40919,534.42273,Small,hsbc bank peru,B. GNB
Descuentos,B. Falabella Perú,0,2011,4,2011-4,1475339.27505,0,Small,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,0,2011,4,2011-4,873726.15014,0,Small,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2011,4,2011-4,930853.99451,0,Small,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2011,4,2011-4,273266.10327,0,Small,b. azteca peru,Alfin Banco
Descuentos,Deutsche Bank Perú,0,2011,4,2011-4,0,0,Small,deutsche bank peru,Deutsche Bank Perú
Préstamos,B. Continental,2.46859234067725,2011,4,2011-4,27163714.08031,670561.36523,Small,b. continental,B. BBVA Perú
Préstamos,B. de Comercio,3.48238728573044,2011,4,2011-4,1132083.39611,39423.52825,Small,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),2.57911058565619,2011,4,2011-4,40217093.76514,1037243.32254,Small,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Financiero,9.53776945674058,2011,4,2011-4,2713099.79963,258769.20402,Small,b. financiero,B. Pichincha
Préstamos,B. Interamericano de Finanzas,1.03546870194479,2011,4,2011-4,3304827.83166,34220.45785,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú (con sucursales en el exterior),8.27865234054788,2011,4,2011-4,18154261.35784,1502928.18281,Small,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,0.0163219272217372,2011,4,2011-4,2353153.97981,384.08008,Small,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),3.04350039189985,2011,4,2011-4,12934651.9451,393666.18264,Small,interbank,Interbank
