period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased.1,Trade_Finance,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents.1,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.2,Fair_Value_of_Derivatives_3.1,Total_Claims.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.1,Claims_on_Local_Residents.3,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.4,Fair_Value_of_Derivatives_3.2,Total_Claims.2,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.2,Claims_on_Local_Residents.5,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Remaining_Maturity_less_than,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local.1,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households.1,Total_Other.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households.2,Total_Other.2,Claims_on_Local_Residents_Corporate.1,Households.3,Total_Other.3
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,252.0,369.0,419.0,31.0,200.0,272.0,62.0,201.0,0.0,201.0,201.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,0.0,697.0,592.0,35.0,66.0,43.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,0.0,179.0,176.0,54.0,97.0,31.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,226.0,365.0,368.0,2.0,241.0,31.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,235.0,276.0,228.0,36.0,148.0,24.0,1.0,42.0,0.0,23.0,42.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888.0,69463.0,75351.0,86797.0,17279.0,18932.0,11211.0,2007.0,6214.0,0.0,5296.0,6214.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,1324.0,1899.0,1874.0,371.0,662.0,657.0,119.0,305.0,0.0,91.0,305.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,573.0,851.0,1005.0,121.0,0.0,581.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,94.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.0,125.0,1803.0,5606.0,-562.0,0.0,76.0,1.0,746.0,0.0,0.0,746.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.0,10.0,3613.0,285257.0,2103.0,113476.0,40932.0,1758.0,219838.0,0.0,3839.0,219838.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.0,23.0,1294.0,2239.0,-539.0,438.0,428.0,111.0,163.0,0.0,11.0,163.0,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,90.0,88.0,90.0,1.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,,605.0,,,,4293.0,,,,,,,,,,,,,1641.0,2008.0,6539.0,673.0,19.0,5882.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,52,BRAZIL,,,,,,,,,,,,,,,7862.0,,,,42228.0,,,,,,,,,,,,,47958.0,45892.0,98048.0,4748.0,9248.0,102543.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,53,CHILE,,,,,,,,,,,,,,,11.0,,,,6176.0,,,,,,,,,,,,,8782.0,7918.0,14969.0,547.0,363.0,14786.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,54,COLOMBIA,,,,,,,,,,,,,,,1.0,,,,3608.0,,,,,,,,,,,,,4831.0,3138.0,8440.0,1266.0,385.0,7557.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,55,COSTA RICA,,,,,,,,,,,,,,,222.0,,,,817.0,,,,,,,,,,,,,284.0,455.0,1323.0,95.0,20.0,1251.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,38.0,,,,350.0,,,,,,,,,,,,,1419.0,1398.0,1807.0,249.0,149.0,1704.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,57,ECUADOR,,,,,,,,,,,,,,,693.0,,,,0.0,,,,,,,,,,,,,620.0,1116.0,1313.0,476.0,8.0,845.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,58,EL SALVADOR,,,,,,,,,,,,,,,173.0,,,,0.0,,,,,,,,,,,,,303.0,424.0,476.0,125.0,34.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,60,GUATEMALA,,,,,,,,,,,,,,,50.0,,,,294.0,,,,,,,,,,,,,1031.0,1000.0,1375.0,267.0,196.0,1303.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,61,HONDURAS,,,,,,,,,,,,,,,37.0,,,,256.0,,,,,,,,,,,,,422.0,436.0,715.0,54.0,0.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,62,MEXICO,,,,,,,,,,,,,,,6888.0,,,,72715.0,,,,,,,,,,,,,24469.0,25413.0,104072.0,7209.0,4266.0,101126.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,64,PERU,,,,,,,,,,,,,,,297.0,,,,1788.0,,,,,,,,,,,,,3959.0,3289.0,6044.0,1066.0,692.0,5670.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,65,URUGUAY,,,,,,,,,,,,,,,191.0,,,,769.0,,,,,,,,,,,,,1222.0,1332.0,2182.0,197.0,96.0,2080.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Latin America and Caribbean,country_data,66,VENEZUELA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,732.0,645.0,732.0,161.0,1.0,572.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Banking Centers,country_data,102,BAHAMAS,,,,,,,,,,,,,,,11.0,,,,13.0,,,,,,,,,,,,,7623.0,7147.0,7647.0,3532.0,303.0,4416.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Banking Centers,country_data,105,CAYMAN ISLANDS,,,,,,,,,,,,,,,668.0,,,,217.0,,,,,,,,,,,,,593604.0,398586.0,594489.0,50975.0,11464.0,554979.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,LFI,Banking Centers,country_data,109,PANAMA,,,,,,,,,,,,,,,732.0,,,,17.0,,,,,,,,,,,,,5200.0,3869.0,5949.0,2179.0,462.0,4231.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,53,ANGUILLA,89.0,0.0,0.0,0.0,37.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,54,ARGENTINA,1181.0,4701.0,605.0,4096.0,4.0,5886.0,158.0,37.0,1895.0,1977.0,758.0,838.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,55,BRAZIL,53717.0,48826.0,7590.0,41236.0,4279.0,106822.0,5571.0,859.0,26384.0,31176.0,7612.0,12405.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,56,CHILE,8599.0,6187.0,11.0,6176.0,854.0,15640.0,895.0,180.0,8821.0,9521.0,3039.0,3737.0,1698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,57,COLOMBIA,4223.0,3334.0,0.0,3334.0,390.0,7947.0,451.0,275.0,13509.0,14789.0,4229.0,5509.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,58,COSTA RICA,218.0,1033.0,218.0,815.0,33.0,1284.0,88.0,96.0,0.0,5.0,0.0,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,59,DOMINICAN REPUBLIC,1330.0,374.0,37.0,337.0,6.0,1710.0,58.0,143.0,122.0,194.0,84.0,157.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,60,ECUADOR,220.0,625.0,625.0,0.0,34.0,879.0,59.0,203.0,10.0,66.0,10.0,66.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,61,EL SALVADOR,216.0,169.0,169.0,0.0,0.0,385.0,40.0,44.0,0.0,5.0,0.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,63,GUATEMALA,960.0,343.0,50.0,293.0,3.0,1306.0,154.0,187.0,20.0,23.0,0.0,3.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,64,HONDURAS,390.0,272.0,34.0,238.0,0.0,662.0,25.0,253.0,0.0,19.0,0.0,19.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,65,MEXICO,22981.0,78145.0,6367.0,71778.0,4436.0,105562.0,28797.0,1647.0,31365.0,33518.0,11148.0,13308.0,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,67,PERU,3824.0,1846.0,236.0,1610.0,236.0,5906.0,316.0,297.0,5881.0,6416.0,2363.0,2897.0,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,68,URUGUAY,1132.0,948.0,181.0,767.0,29.0,2109.0,104.0,73.0,0.0,20.0,0.0,20.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Latin America and Caribbean,country_data,69,VENEZUELA,572.0,0.0,0.0,0.0,0.0,572.0,584.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Banking Centers,country_data,105,BAHAMAS,4396.0,20.0,11.0,9.0,61.0,4477.0,98.0,209.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Banking Centers,country_data,108,CAYMAN ISLANDS,554067.0,912.0,694.0,218.0,10947.0,565926.0,124914.0,88199.0,8836.0,7710.0,6421.0,5295.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,LFI,Banking Centers,country_data,112,PANAMA,3518.0,713.0,697.0,16.0,520.0,4751.0,619.0,562.0,3615.0,4116.0,1176.0,1679.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,31.0,84.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,525.0,52.0,0.0,577.0,517.0,2.0,211.0,4167.0,4.0,4382.0,211.0,589.0,33.0,46.0,0.0,79.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,8835.0,2702.0,385.0,11922.0,3811.0,2.0,20238.0,31942.0,0.0,52180.0,20238.0,5722.0,1967.0,4352.0,1322.0,7641.0,1713.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,5868.0,22.0,382.0,6272.0,5891.0,0.0,199.0,3552.0,0.0,3751.0,199.0,0.0,851.0,2585.0,68.0,3504.0,862.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,1952.0,50.0,137.0,2139.0,2343.0,1.0,219.0,1893.0,4.0,2116.0,213.0,0.0,280.0,796.0,190.0,1266.0,425.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,45.0,172.0,0.0,217.0,51.0,65.0,38.0,834.0,0.0,872.0,38.0,151.0,47.0,0.0,0.0,47.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,445.0,6.0,0.0,451.0,445.0,0.0,464.0,312.0,5.0,781.0,499.0,24.0,96.0,11.0,0.0,107.0,97.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,44.0,29.0,33.0,106.0,44.0,29.0,37.0,209.0,0.0,246.0,37.0,209.0,7.0,12.0,0.0,19.0,35.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,82.0,7.0,0.0,89.0,97.0,7.0,28.0,146.0,0.0,174.0,28.0,146.0,1.0,0.0,0.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,604.0,11.0,0.0,615.0,640.0,0.0,29.0,328.0,1.0,358.0,29.0,50.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,325.0,1.0,0.0,326.0,325.0,0.0,12.0,254.0,0.0,266.0,12.0,34.0,13.0,0.0,0.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,1717.0,5033.0,607.0,7357.0,1786.0,563.0,1928.0,33159.0,589.0,35676.0,1994.0,344.0,2610.0,10213.0,552.0,13375.0,2882.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,1309.0,17.0,15.0,1341.0,1400.0,10.0,807.0,1342.0,7.0,2156.0,810.0,97.0,128.0,207.0,35.0,370.0,402.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,294.0,8.0,6.0,308.0,294.0,1.0,242.0,493.0,0.0,735.0,242.0,163.0,262.0,382.0,1.0,645.0,271.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,21.0,7.0,1.0,29.0,2811.0,6.0,178.0,13.0,4.0,195.0,178.0,0.0,3675.0,0.0,53.0,3728.0,3866.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,341.0,8.0,1.0,350.0,2262.0,0.0,17.0,11.0,0.0,28.0,16.0,11.0,509775.0,650.0,10466.0,520891.0,550927.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,LFI,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,1014.0,7.0,6.0,1027.0,1103.0,0.0,130.0,573.0,423.0,1126.0,149.0,571.0,1257.0,3.0,24.0,1284.0,1642.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,52,ANGUILLA,,,,,,,,,,,,,,,,6.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.0,36.0,0.0,0.0,0.0,36.0,1.0,37.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,53,ARGENTINA,,,,,,,,,,,,,,,,0.0,848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,72.0,412.0,436.0,0.0,436.0,682.0,195.0,877.0,14.0,0.0,14.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,54,BRAZIL,,,,,,,,,,,,,,,,2572.0,35079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21811.0,866.0,22677.0,9787.0,43.0,9830.0,21251.0,945.0,22196.0,2138.0,0.0,2138.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,55,CHILE,,,,,,,,,,,,,,,,404.0,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.0,65.0,1681.0,28.0,0.0,28.0,1688.0,142.0,1830.0,11.0,0.0,11.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,56,COLOMBIA,,,,,,,,,,,,,,,,59.0,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.0,94.0,1772.0,595.0,0.0,595.0,1745.0,105.0,1850.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,57,COSTA RICA,,,,,,,,,,,,,,,,33.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,31.0,88.0,27.0,0.0,27.0,107.0,31.0,138.0,6.0,0.0,6.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,1.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,130.0,325.0,45.0,0.0,45.0,279.0,99.0,378.0,12.0,0.0,12.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,59,ECUADOR,,,,,,,,,,,,,,,,1.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,53.0,132.0,375.0,0.0,375.0,383.0,121.0,504.0,443.0,0.0,443.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,60,EL SALVADOR,,,,,,,,,,,,,,,,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,35.0,105.0,16.0,0.0,16.0,116.0,56.0,172.0,20.0,0.0,20.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,62,GUATEMALA,,,,,,,,,,,,,,,,0.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,33.0,327.0,4.0,0.0,4.0,283.0,77.0,360.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,63,HONDURAS,,,,,,,,,,,,,,,,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,40.0,17.0,0.0,17.0,51.0,21.0,72.0,3.0,0.0,3.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,64,MEXICO,,,,,,,,,,,,,,,,2688.0,49154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14182.0,2544.0,16726.0,14202.0,15538.0,29740.0,14269.0,3538.0,17807.0,5462.0,67.0,5529.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,66,PERU,,,,,,,,,,,,,,,,179.0,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.0,226.0,1580.0,280.0,0.0,280.0,996.0,351.0,1347.0,190.0,0.0,190.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,67,URUGUAY,,,,,,,,,,,,,,,,22.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,68.0,334.0,65.0,0.0,65.0,374.0,41.0,415.0,24.0,0.0,24.0
2023Q2,2023,2,Table 4.2,2,LFI,Latin America and Caribbean,country_data,68,VENEZUELA,,,,,,,,,,,,,,,,0.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,546.0,555.0,0.0,0.0,0.0,13.0,698.0,711.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,LFI,Banking Centers,country_data,104,BAHAMAS,,,,,,,,,,,,,,,,3.0,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,123.0,522.0,0.0,0.0,0.0,437.0,331.0,768.0,5.0,0.0,5.0
2023Q2,2023,2,Table 4.2,2,LFI,Banking Centers,country_data,107,CAYMAN ISLANDS,,,,,,,,,,,,,,,,480.0,44657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43870.0,64.0,43934.0,243.0,0.0,243.0,40309.0,90.0,40399.0,38.0,0.0,38.0
2023Q2,2023,2,Table 4.2,2,LFI,Banking Centers,country_data,111,PANAMA,,,,,,,,,,,,,,,,67.0,1314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,95.0,1117.0,130.0,0.0,130.0,1861.0,445.0,2306.0,161.0,0.0,161.0
2023Q2,2023,2,Table 1,1,All Banks,Latin America and Caribbean,country_data,53,ANGUILLA,165.0,0.0,0.0,0.0,37.0,202.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
